date,sales,onpromotion,transactions,oil_price,holiday_count,is_holiday,year,month,quarter,day_of_week,day_of_year,week_of_year,is_weekend,month_sin,month_cos,dow_sin,dow_cos
2016-08-12,745662.5051491,11760,83425.0,44.47,1.0,1.0,2016,8,3,4,225,32,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2016-08-13,714905.9190669,6521,84685.0,44.88666666666666,0.0,0.0,2016,8,3,5,226,32,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2016-08-14,761826.1289779,7400,78472.0,45.303333333333335,0.0,0.0,2016,8,3,6,227,32,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2016-08-15,720032.299881,6925,81379.0,45.72,1.0,1.0,2016,8,3,0,228,33,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2016-08-16,718671.651353,8896,81063.0,46.57,0.0,0.0,2016,8,3,1,229,33,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2016-08-17,725945.703034,14445,81405.0,46.81,0.0,0.0,2016,8,3,2,230,33,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2016-08-18,577350.5209386,6847,75159.0,48.2,0.0,0.0,2016,8,3,3,231,33,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2016-08-19,678767.115815,12171,82021.0,48.48,0.0,0.0,2016,8,3,4,232,33,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2016-08-20,828986.33584,7317,91798.0,47.919999999999995,0.0,0.0,2016,8,3,5,233,33,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2016-08-21,901870.149939,8091,87188.0,47.36,0.0,0.0,2016,8,3,6,234,33,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2016-08-22,714866.233843,6907,80624.0,46.8,0.0,0.0,2016,8,3,0,235,34,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2016-08-23,660819.9779755,8720,78531.0,47.54,0.0,0.0,2016,8,3,1,236,34,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2016-08-24,674613.0479498,13484,78434.0,46.29,1.0,1.0,2016,8,3,2,237,34,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2016-08-25,554421.529139,5714,73746.0,46.97,0.0,0.0,2016,8,3,3,238,34,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
2016-08-26,646698.272887,11058,79541.0,47.64,0.0,0.0,2016,8,3,4,239,34,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
2016-08-27,791047.534486,6313,87841.0,47.416666666666664,0.0,0.0,2016,8,3,5,240,34,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2016-08-28,858802.419759,7180,83646.0,47.193333333333335,0.0,0.0,2016,8,3,6,241,34,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2016-08-29,671845.736816,6096,75798.0,46.97,0.0,0.0,2016,8,3,0,242,35,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2016-08-30,624711.335056,8397,75043.0,46.32,0.0,0.0,2016,8,3,1,243,35,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
2016-08-31,731430.1240452,14079,80262.0,44.68,0.0,0.0,2016,8,3,2,244,35,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2016-09-01,718105.570925,6204,80863.0,43.17,0.0,0.0,2016,9,3,3,245,35,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-09-02,837129.587642,11445,88068.0,44.39,0.0,0.0,2016,9,3,4,246,35,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-09-03,1057581.210918,5986,99611.0,44.46666666666667,0.0,0.0,2016,9,3,5,247,35,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2016-09-04,1109985.857533,6669,93135.0,44.54333333333334,0.0,0.0,2016,9,3,6,248,35,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2016-09-05,813763.2950235,5446,83275.0,44.620000000000005,0.0,0.0,2016,9,3,0,249,36,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2016-09-06,751583.025072,7130,83504.0,44.85,0.0,0.0,2016,9,3,1,250,36,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2016-09-07,738543.916999,12437,79719.0,45.47,0.0,0.0,2016,9,3,2,251,36,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2016-09-08,595849.2986095,5757,75262.0,47.63,0.0,0.0,2016,9,3,3,252,36,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-09-09,658969.026968,11435,79604.0,45.88,0.0,0.0,2016,9,3,4,253,36,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-09-10,915938.559049,6595,94115.0,46.013333333333335,0.0,0.0,2016,9,3,5,254,36,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2016-09-11,1017369.2242663,7187,91610.0,46.14666666666667,0.0,0.0,2016,9,3,6,255,36,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2016-09-12,678776.4591265,5902,77125.0,46.28,0.0,0.0,2016,9,3,0,256,37,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2016-09-13,603427.946974,7836,74032.0,44.91,0.0,0.0,2016,9,3,1,257,37,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2016-09-14,624262.071976,13238,73096.0,43.62,0.0,0.0,2016,9,3,2,258,37,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2016-09-15,568324.812986,8373,74741.0,43.85,0.0,0.0,2016,9,3,3,259,37,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-09-16,691912.601466,14453,80789.0,43.04,0.0,0.0,2016,9,3,4,260,37,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-09-17,899219.297508,9645,94298.0,43.14,0.0,0.0,2016,9,3,5,261,37,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2016-09-18,1018662.657394,10453,92375.0,43.24,0.0,0.0,2016,9,3,6,262,37,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2016-09-19,681159.341976,8924,76255.0,43.34,0.0,0.0,2016,9,3,0,263,38,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2016-09-20,650980.3219717001,10992,76572.0,43.85,0.0,0.0,2016,9,3,1,264,38,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2016-09-21,666928.400013,16166,76260.0,45.33,0.0,0.0,2016,9,3,2,265,38,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2016-09-22,533276.332017,9185,71282.0,46.1,0.0,0.0,2016,9,3,3,266,38,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-09-23,663685.9846653,14938,78422.0,44.36,0.0,0.0,2016,9,3,4,267,38,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-09-24,861830.389997,10165,90980.0,44.77333333333333,0.0,0.0,2016,9,3,5,268,38,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2016-09-25,952352.5509251,10902,87687.0,45.18666666666667,0.0,0.0,2016,9,3,6,269,38,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
2016-09-26,664217.4402937,9248,75050.0,45.6,0.0,0.0,2016,9,3,0,270,39,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2016-09-27,587908.3278165,11118,68375.0,44.65,0.0,0.0,2016,9,3,1,271,39,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2016-09-28,631761.1750463,15766,72772.0,47.07,1.0,1.0,2016,9,3,2,272,39,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
2016-09-29,520744.9210333,8746,68972.0,47.72,0.0,0.0,2016,9,3,3,273,39,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
2016-09-30,703198.490806,14020,79125.0,47.72,0.0,0.0,2016,9,3,4,274,39,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2016-10-01,1175033.65823,9040,103065.0,48.08,0.0,0.0,2016,10,4,5,275,39,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-10-02,1256480.1709663,10009,99386.0,48.44,0.0,0.0,2016,10,4,6,276,39,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-10-03,833060.55889,8527,84086.0,48.8,0.0,0.0,2016,10,4,0,277,40,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-10-04,724113.096039,11381,79380.0,48.67,0.0,0.0,2016,10,4,1,278,40,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2016-10-05,749712.3000211,16510,79403.0,49.75,0.0,0.0,2016,10,4,2,279,40,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2016-10-06,581429.340158,8844,73892.0,50.44,0.0,0.0,2016,10,4,3,280,40,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2016-10-07,797612.239327,14565,79737.0,49.76,1.0,1.0,2016,10,4,4,281,40,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-10-08,932551.706831,9965,94142.0,49.76,0.0,0.0,2016,10,4,5,282,40,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-10-09,1088251.479908,10957,93562.0,49.76,1.0,1.0,2016,10,4,6,283,40,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-10-10,725312.8469015,9518,77691.0,49.76,0.0,0.0,2016,10,4,0,284,41,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-10-11,625271.993952,11499,73298.0,50.72,0.0,0.0,2016,10,4,1,285,41,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2016-10-12,665126.077693,15499,73721.0,50.14,0.0,0.0,2016,10,4,2,286,41,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2016-10-13,558859.8909975,9141,70643.0,50.47,0.0,0.0,2016,10,4,3,287,41,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2016-10-14,667954.207226,14622,79146.0,50.35,0.0,0.0,2016,10,4,4,288,41,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-10-15,890613.591114,9962,92768.0,50.223333333333336,0.0,0.0,2016,10,4,5,289,41,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-10-16,1104504.6882152,11029,93951.0,50.096666666666664,0.0,0.0,2016,10,4,6,290,41,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-10-17,710456.4240015,8913,76614.0,49.97,0.0,0.0,2016,10,4,0,291,42,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-10-18,630638.592023,10764,73632.0,50.3,0.0,0.0,2016,10,4,1,292,42,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2016-10-19,647823.468973,15074,72931.0,51.59,0.0,0.0,2016,10,4,2,293,42,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2016-10-20,583001.280078,8438,73196.0,50.31,0.0,0.0,2016,10,4,3,294,42,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2016-10-21,669453.5420583,13952,78245.0,50.61,0.0,0.0,2016,10,4,4,295,42,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-10-22,843626.415914,8824,89857.0,50.46666666666667,0.0,0.0,2016,10,4,5,296,42,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-10-23,1022953.689959,10108,90866.0,50.32333333333333,0.0,0.0,2016,10,4,6,297,42,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-10-24,668507.6451983,8278,73354.0,50.18,0.0,0.0,2016,10,4,0,298,43,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-10-25,610590.8979547,10318,73074.0,49.45,0.0,0.0,2016,10,4,1,299,43,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
2016-10-26,633413.8905697,20046,72818.0,48.75,0.0,0.0,2016,10,4,2,300,43,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2016-10-27,544361.4798829,12296,71506.0,49.71,0.0,0.0,2016,10,4,3,301,43,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2016-10-28,638838.252231,18399,76876.0,48.72,0.0,0.0,2016,10,4,4,302,43,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2016-10-29,841074.6969995,15002,90428.0,48.089999999999996,0.0,0.0,2016,10,4,5,303,43,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2016-10-30,954838.191008,15945,88744.0,47.46,0.0,0.0,2016,10,4,6,304,43,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
2016-10-31,654923.5029715,13089,75988.0,46.83,0.0,0.0,2016,10,4,0,305,44,0,-0.8660254037844386,0.5000000000000001,0.0,1.0
2016-11-01,811832.445984,15036,85050.0,46.66,0.0,0.0,2016,11,4,1,306,44,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2016-11-02,969033.618953,21832,90454.0,45.32,1.0,1.0,2016,11,4,2,307,44,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2016-11-03,793811.6841115,13041,82525.0,44.66,1.0,1.0,2016,11,4,3,308,44,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2016-11-04,858468.216477,17726,85762.0,44.07,1.0,1.0,2016,11,4,4,309,44,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2016-11-05,887751.298669,13143,88820.0,44.34,0.0,0.0,2016,11,4,5,310,44,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2016-11-06,1140367.104134,14731,92150.0,44.61,1.0,1.0,2016,11,4,6,311,44,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2016-11-07,849451.0429045,12332,83114.0,44.88,1.0,1.0,2016,11,4,0,312,45,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2016-11-08,767439.628434,13995,79917.0,44.96,0.0,0.0,2016,11,4,1,313,45,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2016-11-09,790276.839009,21413,80077.0,45.2,0.0,0.0,2016,11,4,2,314,45,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2016-11-10,588241.7590247,11964,72768.0,44.62,1.0,1.0,2016,11,4,3,315,45,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2016-11-11,713396.4541223,17688,78815.0,43.39,1.0,1.0,2016,11,4,4,316,45,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2016-11-12,929802.771943,13278,92716.0,43.35666666666667,2.0,1.0,2016,11,4,5,317,45,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2016-11-13,1188982.232398,14446,98409.0,43.32333333333333,0.0,0.0,2016,11,4,6,318,45,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2016-11-14,735723.172977,10519,77317.0,43.29,0.0,0.0,2016,11,4,0,319,46,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2016-11-15,691801.6290437999,13178,76651.0,45.86,0.0,0.0,2016,11,4,1,320,46,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2016-11-16,830431.7415873,20041,81603.0,45.56,0.0,0.0,2016,11,4,2,321,46,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2016-11-17,615228.2560159,9983,74999.0,45.37,0.0,0.0,2016,11,4,3,322,46,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2016-11-18,738265.552222,15252,81854.0,45.69,0.0,0.0,2016,11,4,4,323,46,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2016-11-19,935656.0010137,11708,94791.0,46.28666666666666,0.0,0.0,2016,11,4,5,324,46,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2016-11-20,1125178.987911,12877,96368.0,46.88333333333333,0.0,0.0,2016,11,4,6,325,46,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2016-11-21,773762.280859,11295,81536.0,47.48,0.0,0.0,2016,11,4,0,326,47,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2016-11-22,690281.251004,13276,80748.0,48.07,0.0,0.0,2016,11,4,1,327,47,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2016-11-23,753685.041456,20488,82390.0,46.72,0.0,0.0,2016,11,4,2,328,47,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2016-11-24,595457.3062203,11234,76479.0,46.72,0.0,0.0,2016,11,4,3,329,47,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
2016-11-25,737819.484836,17137,86981.0,46.72,1.0,1.0,2016,11,4,4,330,47,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2016-11-26,908066.823384,12489,96748.0,46.36666666666667,0.0,0.0,2016,11,4,5,331,47,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2016-11-27,1056721.5920875,13624,95628.0,46.01333333333333,0.0,0.0,2016,11,4,6,332,47,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2016-11-28,752583.7680527,11861,79717.0,45.66,1.0,1.0,2016,11,4,0,333,48,0,-0.5000000000000004,0.8660254037844384,0.0,1.0
2016-11-29,645760.5082353,13347,74449.0,45.29,0.0,0.0,2016,11,4,1,334,48,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
2016-11-30,767361.704324,19424,80680.0,49.41,0.0,0.0,2016,11,4,2,335,48,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
2016-12-01,843603.315088,12985,84647.0,51.08,0.0,0.0,2016,12,4,3,336,48,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2016-12-02,853454.930795,18819,86775.0,51.7,0.0,0.0,2016,12,4,4,337,48,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2016-12-03,1113440.567059,14279,102429.0,51.70666666666667,0.0,0.0,2016,12,4,5,338,48,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2016-12-04,1276195.0362097,15186,103907.0,51.71333333333333,0.0,0.0,2016,12,4,6,339,48,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2016-12-05,896824.938971,13159,88947.0,51.72,1.0,1.0,2016,12,4,0,340,49,0,-2.4492935982947064e-16,1.0,0.0,1.0
2016-12-06,932546.385931,15573,92700.0,50.95,1.0,1.0,2016,12,4,1,341,49,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2016-12-07,867653.7351403,26861,88699.0,49.85,0.0,0.0,2016,12,4,2,342,49,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2016-12-08,674077.382905,13681,82550.0,50.84,1.0,1.0,2016,12,4,3,343,49,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2016-12-09,774941.923982,19275,90723.0,51.51,0.0,0.0,2016,12,4,4,344,49,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2016-12-10,920050.745917,14826,100618.0,51.92,0.0,0.0,2016,12,4,5,345,49,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2016-12-11,1119324.243986,16281,101077.0,52.33,0.0,0.0,2016,12,4,6,346,49,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2016-12-12,844251.703802,13791,86093.0,52.74,0.0,0.0,2016,12,4,0,347,50,0,-2.4492935982947064e-16,1.0,0.0,1.0
2016-12-13,747161.615593,16204,85927.0,52.99,0.0,0.0,2016,12,4,1,348,50,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2016-12-14,829763.2190675,21728,89417.0,51.01,0.0,0.0,2016,12,4,2,349,50,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2016-12-15,747641.1828753001,14623,91525.0,50.9,0.0,0.0,2016,12,4,3,350,50,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2016-12-16,918899.786306,20131,99717.0,51.93,0.0,0.0,2016,12,4,4,351,50,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2016-12-17,1071655.6282493,15863,114465.0,51.99666666666667,0.0,0.0,2016,12,4,5,352,50,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2016-12-18,1260471.9085900001,17228,116289.0,52.06333333333333,0.0,0.0,2016,12,4,6,353,50,1,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
2016-12-19,1028242.8227987,15014,106760.0,52.13,0.0,0.0,2016,12,4,0,354,51,0,-2.4492935982947064e-16,1.0,0.0,1.0
2016-12-20,1080402.388032,17863,116392.0,52.22,0.0,0.0,2016,12,4,1,355,51,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2016-12-21,1181307.3270735,23427,132060.0,51.44,1.0,1.0,2016,12,4,2,356,51,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2016-12-22,1135849.391084,15486,138892.0,51.98,2.0,1.0,2016,12,4,3,357,51,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2016-12-23,1282145.5171351,21531,156932.0,52.01,1.0,1.0,2016,12,4,4,358,51,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2016-12-24,1246837.8430543,15250,167542.0,52.2125,1.0,1.0,2016,12,4,5,359,51,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2016-12-26,1032770.748898,14818,105524.0,52.415,1.0,1.0,2016,12,4,0,361,52,0,-2.4492935982947064e-16,1.0,0.0,1.0
2016-12-27,842475.490118,16147,95643.0,52.82,0.0,0.0,2016,12,4,1,362,52,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2016-12-28,951533.7138481,23634,103717.0,54.01,0.0,0.0,2016,12,4,2,363,52,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
2016-12-29,894108.236835,15877,102665.0,53.8,0.0,0.0,2016,12,4,3,364,52,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
2016-12-30,1163643.0379923,21974,127771.0,53.75,0.0,0.0,2016,12,4,4,365,52,0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
2016-12-31,1109012.812049,15984,135568.0,53.51833333333333,1.0,1.0,2016,12,4,5,366,52,1,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
2017-01-01,12082.500997,170,1642.0,53.28666666666667,1.0,1.0,2017,1,1,6,1,52,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2017-01-02,1402306.370834,11812,107718.0,53.055,1.0,1.0,2017,1,1,0,2,1,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2017-01-03,1104377.0798245,13906,97185.0,52.36,0.0,0.0,2017,1,1,1,3,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2017-01-04,990093.463742,22918,91527.0,53.26,0.0,0.0,2017,1,1,2,4,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2017-01-05,777620.9540695,8550,84930.0,53.77,0.0,0.0,2017,1,1,3,5,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2017-01-06,839600.237989,15539,89963.0,53.98,0.0,0.0,2017,1,1,4,6,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2017-01-07,1103806.298949,10406,102954.0,53.303333333333335,0.0,0.0,2017,1,1,5,7,1,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2017-01-08,1192543.750978,11277,96784.0,52.626666666666665,0.0,0.0,2017,1,1,6,8,1,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2017-01-09,793724.8969065,9647,82111.0,51.95,0.0,0.0,2017,1,1,0,9,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2017-01-10,742635.5692609,11820,79932.0,50.82,0.0,0.0,2017,1,1,1,10,2,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2017-01-11,770742.690065,17301,80692.0,52.19,0.0,0.0,2017,1,1,2,11,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2017-01-12,629635.794004,9601,75691.0,53.01,0.0,0.0,2017,1,1,3,12,2,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2017-01-13,768898.9443882,15674,84068.0,52.36,0.0,0.0,2017,1,1,4,13,2,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2017-01-14,1021050.536226,10682,99921.0,52.375,0.0,0.0,2017,1,1,5,14,2,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2017-01-15,1175725.165838,11548,97107.0,52.39,0.0,0.0,2017,1,1,6,15,2,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2017-01-16,824488.666175,9912,84038.0,52.405,0.0,0.0,2017,1,1,0,16,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0
2017-01-17,750836.542952,12064,80093.0,52.45,0.0,0.0,2017,1,1,1,17,3,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2017-01-18,782656.0246723,18723,80984.0,51.12,0.0,0.0,2017,1,1,2,18,3,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2017-01-19,606949.7448793,9633,74388.0,51.39,0.0,0.0,2017,1,1,3,19,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2017-01-20,725703.6910875,14854,78949.0,52.33,0.0,0.0,2017,1,1,4,20,3,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2017-01-21,1072721.724905,10194,101813.0,52.47666666666667,0.0,0.0,2017,1,1,5,21,3,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
2017-01-22,1148214.358454,11257,96999.0,52.623333333333335,0.0,0.0,2017,1,1,6,22,3,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
